emp_no,first_name,last_name,birth_date,from_date,to_date,title
11621,Ottavia,Baaleh,1956-04-23,1986-11-17,9999-01-01,Senior Staff
11631,Kristin,Malinowski,1960-11-18,1992-04-14,9999-01-01,Senior Staff
11648,Gill,Ponthieu,1959-09-26,1992-02-15,9999-01-01,Senior Staff
11662,Mokhtar,Hofting,1963-04-25,1991-02-16,9999-01-01,Senior Staff
11663,Maria,Trumbly,1957-11-08,1987-09-11,9999-01-01,Senior Staff
11668,Hiroyasu,Wursthorn,1957-11-23,1992-10-26,9999-01-01,Senior Staff
11670,Evgueni,Kroon,1964-09-25,1985-05-17,9999-01-01,Senior Staff
11671,Pranjal,Babu,1957-08-18,1986-12-31,9999-01-01,Senior Staff
11672,Munir,Businaro,1959-04-28,1989-07-29,9999-01-01,Senior Staff
11674,Dzung,Gyimothy,1959-10-29,1987-12-20,9999-01-01,Senior Staff
11680,Aral,Iwayama,1958-04-23,1994-10-05,9999-01-01,Senior Staff
11682,Dante,Zumaque,1963-03-13,1986-11-27,9999-01-01,Senior Staff
11689,Jixiang,Thisen,1957-10-23,1989-11-08,9999-01-01,Senior Staff
11694,Stamatina,Ozery,1962-08-26,1989-03-31,9999-01-01,Senior Staff
11698,Arun,Azevdeo,1959-04-10,1997-07-31,9999-01-01,Senior Staff
11700,Makato,Delgrossi,1959-03-01,1993-06-17,9999-01-01,Senior Staff
11703,Xuedong,Chiodo,1958-03-15,1989-07-23,9999-01-01,Senior Staff
11720,Abdulla,Heusch,1957-08-10,1992-08-19,9999-01-01,Senior Staff
11723,Halsur,Bauknecht,1962-12-22,1998-05-18,9999-01-01,Senior Staff
11726,Eldridge,Reghbati,1960-04-18,1990-05-29,9999-01-01,Senior Staff
11727,Baziley,Felcyn,1961-12-12,1992-03-07,9999-01-01,Senior Staff
11728,Serge,Makrucki,1961-09-29,1989-12-12,9999-01-01,Senior Staff
11731,Fumitaka,Gargeya,1961-04-07,1996-12-18,9999-01-01,Senior Staff
11740,Isaac,Pero,1962-05-21,1990-01-19,9999-01-01,Senior Staff
11741,Valeri,Vigier,1962-05-27,1989-02-04,9999-01-01,Senior Staff
11742,Vasilis,Narwekar,1957-03-15,1996-04-12,9999-01-01,Senior Staff
11752,Bingning,Etalle,1964-11-11,1992-11-10,9999-01-01,Senior Staff
11753,Fayez,Nishimukai,1963-12-07,1991-05-01,9999-01-01,Senior Staff
11761,Bartek,Aamodt,1964-07-17,1991-06-12,9999-01-01,Senior Staff
11773,Naftaly,Lorys,1961-12-31,1990-05-29,9999-01-01,Senior Staff
11777,Mayumi,Cooley,1962-12-17,1994-06-21,9999-01-01,Senior Staff
11785,Hongzhu,Kalsbeek,1960-12-15,1995-07-03,9999-01-01,Senior Staff
11789,Udi,Khasidashvili,1962-05-12,1989-08-18,9999-01-01,Senior Staff
11796,Sachem,Egerstedt,1963-05-24,1989-01-23,9999-01-01,Senior Staff
11798,Kwan,Quaggetto,1964-08-14,1987-12-10,9999-01-01,Senior Staff
11812,Taizo,Merey,1956-10-13,1987-09-30,9999-01-01,Senior Staff
11816,Masako,Besselaar,1964-04-26,1991-08-05,9999-01-01,Senior Staff
11828,Mikhail,Paciorek,1958-06-15,1985-06-12,9999-01-01,Senior Staff
11840,Jayson,Hofman,1962-07-27,1986-12-21,9999-01-01,Senior Staff
11849,Chenye,Homond,1958-05-06,1991-08-27,9999-01-01,Senior Staff
11850,Bikash,Maginnis,1964-10-23,1991-02-10,9999-01-01,Senior Staff
11851,Suvo,Copas,1961-12-28,1992-03-31,9999-01-01,Senior Staff
11874,Baoqiu,Motley,1956-10-30,1996-06-10,9999-01-01,Senior Staff
11880,Akeel,Esposito,1960-08-22,1993-01-31,9999-01-01,Senior Staff
11882,Zhonghua,Manders,1960-09-09,2001-01-05,9999-01-01,Senior Staff
11884,Patricia,Moehrke,1963-04-10,1998-06-18,9999-01-01,Senior Staff
11890,Remmert,Kirkerud,1959-10-23,1990-02-09,9999-01-01,Senior Staff
11892,Tesuro,Lorys,1960-09-01,1994-11-26,9999-01-01,Senior Staff
11901,Baoqiu,Plumb,1962-09-05,1992-08-01,9999-01-01,Senior Staff
11905,Sadegh,Vural,1956-01-11,1989-05-12,9999-01-01,Senior Staff
11907,Takahito,Cromarty,1958-08-02,1992-02-27,9999-01-01,Senior Staff
11908,Candida,Iisaku,1957-09-13,1985-10-16,9999-01-01,Senior Staff
11909,Yuichiro,Kobuchi,1956-11-23,1994-02-21,9999-01-01,Senior Staff
11918,Mayuri,Pollacia,1956-02-18,1987-03-19,9999-01-01,Senior Staff
11927,Mana,Aingworth,1956-10-27,1986-04-26,9999-01-01,Senior Staff
11936,Oddvar,Jonsson,1956-11-18,1994-11-21,9999-01-01,Senior Staff
11956,Mokhtar,Maccarone,1958-03-31,1991-08-15,9999-01-01,Senior Staff
11958,KayLiang,Leivant,1960-09-10,1991-10-13,9999-01-01,Senior Staff
11960,Moss,Flasterstein,1960-01-15,1988-07-28,9999-01-01,Senior Staff
11961,Sumant,Birdsall,1957-10-01,1997-06-26,9999-01-01,Senior Staff
11962,Niranjan,Erde,1959-03-17,1988-10-30,9999-01-01,Senior Staff
11966,Poornachandra,Rotem,1960-10-22,1987-01-20,9999-01-01,Senior Staff
11967,Guoxiang,Chinin,1959-06-21,1999-10-02,9999-01-01,Senior Staff
11973,Aamod,Erdmenger,1958-02-10,1989-04-13,9999-01-01,Senior Staff
11974,Vojin,Sabnani,1963-10-13,1989-07-23,9999-01-01,Senior Staff
11977,Chandrasekaran,Dayang,1956-01-06,1991-10-18,9999-01-01,Senior Staff
11986,Reinhard,Azuma,1963-01-12,1991-08-06,9999-01-01,Senior Staff
11991,Qunsheng,Esteva,1961-10-15,1985-09-29,9999-01-01,Senior Staff
12001,Ulf,Hofstetter,1960-11-06,1993-06-28,9999-01-01,Senior Staff
12003,Luise,McFarlan,1961-04-15,1992-11-20,9999-01-01,Senior Staff
12012,Syozo,Zolotykh,1961-07-06,1993-01-14,9999-01-01,Senior Staff
12013,Baziley,Vidya,1960-09-09,1990-08-06,9999-01-01,Senior Staff
12019,Mads,Ossenbruggen,1962-09-05,1986-02-17,9999-01-01,Senior Staff
12020,Hitomi,Uludag,1956-06-05,1988-08-09,9999-01-01,Senior Staff
12035,Moss,Speer,1956-08-19,1995-06-18,9999-01-01,Senior Staff
12039,Kazuhide,Junet,1964-12-03,1988-04-04,9999-01-01,Senior Staff
12057,Vishv,Speckmann,1962-08-14,1990-09-22,9999-01-01,Senior Staff
12061,Anneke,Mellouli,1960-05-15,1988-04-14,9999-01-01,Senior Staff
12066,Junichi,Deville,1963-06-01,1985-09-20,9999-01-01,Senior Staff
12067,Doowon,Kalsbeek,1962-04-19,1991-12-17,9999-01-01,Senior Staff
12079,Michaela,Suwa,1960-08-16,1985-12-09,9999-01-01,Senior Staff
12083,Irena,Quadeer,1960-08-17,1990-10-16,9999-01-01,Senior Staff
12085,Hugh,Rouquie,1964-04-01,1986-07-03,9999-01-01,Senior Staff
12096,Weiwu,Schlenzig,1964-04-12,1994-08-17,9999-01-01,Senior Staff
12097,Mostafa,Serdy,1957-11-18,1993-09-07,9999-01-01,Senior Staff
12098,Pranay,Eugenio,1957-08-12,2002-07-04,9999-01-01,Senior Staff
12100,Nevio,Beznosov,1958-03-23,1986-11-24,9999-01-01,Senior Staff
12111,Shakhar,Oberman,1962-04-11,1993-06-13,9999-01-01,Senior Staff
12118,Arunas,Hedayat,1961-06-20,1994-12-03,9999-01-01,Senior Staff
12120,Eckart,Schrift,1956-04-24,1986-06-20,9999-01-01,Senior Staff
12124,Jingling,Schaaf,1964-08-01,1989-07-14,9999-01-01,Senior Staff
12127,Rosalie,Rijckaert,1960-06-13,1989-01-22,9999-01-01,Senior Staff
12129,Hairong,Isaac,1959-06-21,1993-05-10,9999-01-01,Senior Staff
12130,Abdelwaheb,Scharstein,1956-05-02,1989-10-23,9999-01-01,Senior Staff
12134,Hsiangchu,Flasterstein,1961-04-10,1999-05-21,9999-01-01,Senior Staff
12146,Urs,Garnick,1959-04-21,1987-08-26,9999-01-01,Senior Staff
12151,Takahiro,Sigstam,1963-05-30,1990-04-16,9999-01-01,Senior Staff
12152,Amalendu,Nyrup,1964-01-18,2000-08-16,9999-01-01,Senior Staff
12157,Georgi,Barinka,1960-03-30,1985-06-04,9999-01-01,Senior Staff
12161,Tadahiko,Porenta,1959-08-20,1996-09-25,9999-01-01,Senior Staff
12167,Hisao,Kornyak,1962-01-19,1992-10-15,9999-01-01,Senior Staff
12182,Kwangho,Beausoleil,1962-08-10,1993-10-27,9999-01-01,Senior Staff
12184,Chenxi,Zhang,1961-06-19,1987-01-11,9999-01-01,Senior Staff
12193,Lucian,Oxman,1963-09-18,1989-08-10,9999-01-01,Senior Staff
12199,Huan,Poupard,1962-11-04,1985-06-22,9999-01-01,Senior Staff
12207,Radoslaw,Menyhert,1958-12-19,1986-06-08,9999-01-01,Senior Staff
12208,Bartek,Passino,1962-02-20,2000-08-24,9999-01-01,Senior Staff
12209,Tiina,Liesche,1957-02-26,1989-12-15,9999-01-01,Senior Staff
12211,Macha,Lores,1957-04-21,1986-12-26,9999-01-01,Senior Staff
12214,Shih,Rahimi,1957-04-04,1989-03-12,9999-01-01,Senior Staff
12217,Aloke,Suessmith,1959-10-08,1997-01-15,9999-01-01,Senior Staff
12232,Subhankar,Ratnakar,1957-09-26,1988-10-07,9999-01-01,Senior Staff
12237,Chikara,Ballarin,1958-04-11,1993-07-31,9999-01-01,Senior Staff
12241,Ulises,Rando,1959-09-19,1987-03-30,9999-01-01,Senior Staff
12244,Annemarie,Harllee,1960-02-01,1988-01-13,9999-01-01,Senior Staff
12246,Gill,Rehfuss,1964-01-17,1990-01-26,9999-01-01,Senior Staff
12255,Pasqua,Hoogerwoord,1957-05-17,1986-12-08,9999-01-01,Senior Staff
12283,Slavian,Rosin,1959-12-01,1990-03-25,9999-01-01,Senior Staff
12286,Owen,Pesch,1957-06-16,1988-07-20,9999-01-01,Senior Staff
12288,Paddy,Bodoff,1958-03-08,1990-05-08,9999-01-01,Senior Staff
12290,Jeanne,Braccini,1958-06-20,1989-07-31,9999-01-01,Senior Staff
12296,Kendra,Garnier,1961-05-29,1993-01-08,9999-01-01,Senior Staff
12301,Oksana,Akazan,1962-02-27,1996-03-31,9999-01-01,Senior Staff
12302,Matt,Plessier,1962-02-14,1987-01-28,9999-01-01,Senior Staff
12304,Martien,Baja,1958-06-24,1987-01-09,9999-01-01,Senior Staff
12306,Suvo,Menyhert,1960-12-09,1986-05-18,9999-01-01,Senior Staff
12314,Remko,Kabayashi,1961-12-28,1991-04-20,9999-01-01,Senior Staff
12315,Haldun,Binding,1963-01-13,1989-08-31,9999-01-01,Senior Staff
12319,Tesuya,Jeansoulin,1962-10-09,1992-09-24,9999-01-01,Senior Staff
12347,Remko,Ranze,1960-03-09,1986-03-23,9999-01-01,Senior Staff
12349,Yannik,Denos,1961-12-19,1989-04-14,9999-01-01,Senior Staff
12354,Minghong,Kieras,1958-11-15,1999-08-04,9999-01-01,Senior Staff
12356,Kristinn,Vendrig,1960-11-28,1994-07-23,9999-01-01,Senior Staff
12363,Gennady,Glowinski,1956-12-26,1987-09-16,9999-01-01,Senior Staff
12372,Nishit,Haddadi,1956-10-20,1990-10-25,9999-01-01,Senior Staff
12374,Ult,Berstel,1956-09-29,1996-03-31,9999-01-01,Senior Staff
12377,Jaroslava,Babu,1959-09-02,1991-03-17,9999-01-01,Senior Staff
12378,Sadok,Setia,1958-08-30,1991-09-24,9999-01-01,Senior Staff
12382,Charlene,Zschoche,1957-10-14,1991-12-20,9999-01-01,Senior Staff
12416,Chenye,Itzfeldt,1957-01-22,1998-02-14,9999-01-01,Senior Staff
12430,Kristine,Feldmann,1962-03-28,1993-01-30,9999-01-01,Senior Staff
12439,Shigeo,Kaiserswerth,1958-10-24,1990-10-22,9999-01-01,Senior Staff
12444,Monique,Reinhard,1962-11-29,1987-08-16,9999-01-01,Senior Staff
12446,Xiaoqiang,Keustermans,1964-01-05,1987-11-06,9999-01-01,Senior Staff
12449,Honesty,Iisaku,1964-04-20,1995-06-18,9999-01-01,Senior Staff
12457,Olivera,Pettis,1958-10-31,1990-01-27,9999-01-01,Senior Staff
12460,Jingling,Gerlach,1956-01-10,1998-07-10,9999-01-01,Senior Staff
12465,Gita,Ressouche,1957-01-31,1985-11-22,9999-01-01,Senior Staff
12471,Aksel,Nivat,1959-10-12,1995-07-13,9999-01-01,Senior Staff
12494,JoAnna,Conte,1956-02-16,1998-08-02,9999-01-01,Senior Staff
12508,Kagan,McConalogue,1959-11-02,1991-08-15,9999-01-01,Senior Staff
12513,Niteen,Vesna,1961-02-16,1985-10-30,9999-01-01,Senior Staff
12525,Kokou,Senzako,1959-05-30,1990-01-25,9999-01-01,Senior Staff
12527,Niclas,Dayang,1957-11-04,1996-09-29,9999-01-01,Senior Staff
12529,Mang,Anido,1960-04-28,1989-11-09,9999-01-01,Senior Staff
12533,Tamiya,Lowrie,1961-03-02,1987-07-13,9999-01-01,Senior Staff
12546,Luisa,Shobatake,1964-03-10,1988-06-05,9999-01-01,Senior Staff
12560,Leszek,Makinen,1958-07-13,1986-05-19,9999-01-01,Senior Staff
12562,Sven,Luby,1958-11-13,1997-06-24,9999-01-01,Senior Staff
12565,Theron,Mullainathan,1964-05-19,1989-06-16,9999-01-01,Senior Staff
12566,Kristinn,Ozeki,1959-07-25,1989-01-29,9999-01-01,Senior Staff
12567,Horward,DasSarma,1957-08-27,1994-07-07,9999-01-01,Senior Staff
12578,Tamiya,Perin,1964-01-22,1986-07-28,9999-01-01,Senior Staff
12582,Saniya,Herath,1961-01-23,1987-02-07,9999-01-01,Senior Staff
12587,Chuanyi,Birsak,1959-09-26,1989-01-18,9999-01-01,Senior Staff
12593,Lubomir,Melter,1957-06-13,1990-09-13,9999-01-01,Senior Staff
12595,Yaghout,Morrey,1958-10-31,1994-07-19,9999-01-01,Senior Staff
12598,Hatem,Farrow,1962-03-02,1998-06-27,9999-01-01,Senior Staff
12604,Minghong,Conti,1962-07-25,1990-10-13,9999-01-01,Senior Staff
12605,Petter,Feldmann,1964-10-26,1990-02-19,9999-01-01,Senior Staff
12618,Honglan,Bridgland,1962-03-15,1994-06-03,9999-01-01,Senior Staff
12620,Shahaf,Swick,1961-06-04,1988-09-16,9999-01-01,Senior Staff
12624,Zhongwei,Zykh,1956-10-30,1986-01-25,9999-01-01,Senior Staff
12625,Goo,Basart,1963-01-12,1992-03-03,9999-01-01,Senior Staff
12627,Mariangiola,Veevers,1959-02-12,1996-07-04,9999-01-01,Senior Staff
12629,Kensyu,Siksek,1956-08-19,1991-02-22,9999-01-01,Senior Staff
12634,Rayond,Steenbeek,1958-04-05,1990-03-19,9999-01-01,Senior Staff
12640,Shigeo,Lindqvist,1958-09-07,1996-05-29,9999-01-01,Senior Staff
12649,Odinaldo,Luon,1962-08-22,1985-10-05,9999-01-01,Senior Staff
12660,Stamatina,Escriba,1963-01-18,1990-11-23,9999-01-01,Senior Staff
12668,Mari,Picht,1959-08-14,1992-08-02,9999-01-01,Senior Staff
12669,Caolyn,Roisin,1962-02-09,1987-05-30,9999-01-01,Senior Staff
12675,Dekang,Krohm,1963-04-22,1987-11-20,9999-01-01,Senior Staff
12677,Christoper,Yavatkar,1963-01-23,1996-02-15,9999-01-01,Senior Staff
12681,Rosalyn,Akaboshi,1959-06-20,1987-12-20,9999-01-01,Senior Staff
12688,Dietrich,Riexinger,1956-10-17,1989-12-05,9999-01-01,Senior Staff
12699,Izaskun,Setia,1957-06-01,1985-09-24,9999-01-01,Senior Staff
12702,Byong,Rosca,1958-02-04,1997-12-11,9999-01-01,Senior Staff
12703,Luigi,Brookner,1961-01-06,1985-11-22,9999-01-01,Senior Staff
12704,Gino,Tetzlaff,1962-09-08,1994-07-16,9999-01-01,Senior Staff
12705,Dung,Driscoll,1959-05-15,1986-08-07,9999-01-01,Senior Staff
12706,Akeno,Woycyznski,1962-07-30,1994-05-08,9999-01-01,Senior Staff
12708,Hatem,Syang,1959-07-12,1994-07-30,9999-01-01,Senior Staff
12711,Yechiam,Jiafu,1964-08-12,1986-11-21,9999-01-01,Senior Staff
12735,Valter,Steinauer,1960-05-22,1989-08-19,9999-01-01,Senior Staff
12739,Aral,Kading,1956-07-30,2000-10-02,9999-01-01,Senior Staff
12742,Supot,Bhattacharjee,1960-05-12,1990-03-11,9999-01-01,Senior Staff
12745,Ziyad,Passafiume,1963-06-03,1991-11-09,9999-01-01,Senior Staff
12763,Adamantios,Lovengreen,1956-01-25,1987-07-23,9999-01-01,Senior Staff
12766,Shuji,Molberg,1958-01-22,1990-08-20,9999-01-01,Senior Staff
12771,Erez,Luks,1964-02-06,1988-06-02,9999-01-01,Senior Staff
12772,Qiwen,Bressoud,1958-09-04,1989-08-09,9999-01-01,Senior Staff
12781,Bogdan,Belinskaya,1957-06-24,1996-09-06,9999-01-01,Senior Staff
12782,Weidon,Pietracaprina,1961-03-31,1986-08-23,9999-01-01,Senior Staff
12792,Gio,Lally,1958-03-14,1987-06-08,9999-01-01,Senior Staff
12804,Marlo,Rosti,1962-03-20,1987-02-15,9999-01-01,Senior Staff
12820,Kazuhiro,Lorin,1959-04-12,1992-12-04,9999-01-01,Senior Staff
12822,Guther,Marrakchi,1961-11-11,1987-06-06,9999-01-01,Senior Staff
12826,Claude,Mandell,1962-02-13,1990-03-26,9999-01-01,Senior Staff
12827,Dmitry,Zuberek,1961-07-24,1991-03-10,9999-01-01,Senior Staff
12832,Mabo,Cusworth,1962-10-24,1988-04-25,9999-01-01,Senior Staff
12834,Tadahiro,Krohm,1957-08-29,1995-01-14,9999-01-01,Senior Staff
12838,Danel,Avouris,1962-12-18,1986-09-24,9999-01-01,Senior Staff
12841,Gudjon,Hertweck,1960-01-23,1991-09-07,9999-01-01,Senior Staff
12845,Florian,Baar,1963-08-25,1994-10-25,9999-01-01,Senior Staff
12850,Martina,Bergere,1956-06-29,1991-03-28,9999-01-01,Senior Staff
12854,Xumin,Siepmann,1957-06-25,1991-02-22,9999-01-01,Senior Staff
12858,Jianwen,Driscoll,1956-02-26,1987-06-02,9999-01-01,Senior Staff
12859,Cathie,Katiyar,1963-11-19,1994-05-17,9999-01-01,Senior Staff
12870,Elvis,Pfau,1960-03-24,1990-04-09,9999-01-01,Senior Staff
12873,Xiaoshan,Lorie,1961-12-20,1992-03-13,9999-01-01,Senior Staff
12874,Patricio,Ramamoorthy,1964-03-05,1995-02-12,9999-01-01,Senior Staff
12875,Giri,Validov,1962-03-26,1994-02-04,9999-01-01,Senior Staff
12877,Fay,Aseltine,1960-04-08,2002-06-11,9999-01-01,Senior Staff
12883,Van,Lagarias,1958-11-06,1992-04-29,9999-01-01,Senior Staff
12886,Aimee,Liesche,1962-04-06,1993-04-26,9999-01-01,Senior Staff
12894,Heng,Stafford,1958-08-23,1994-09-27,9999-01-01,Senior Staff
12903,Radhika,Salverda,1958-12-23,1992-09-28,9999-01-01,Senior Staff
12904,Mostafa,Bahi,1959-10-09,1992-02-06,9999-01-01,Senior Staff
12906,Zdislav,Khalid,1961-09-04,1994-12-23,9999-01-01,Senior Staff
12908,Tse,Mitsuhashi,1957-04-27,1988-09-23,9999-01-01,Senior Staff
12912,Zejun,Yoshizawa,1960-01-12,1989-01-03,9999-01-01,Senior Staff
12917,Sergi,Remmele,1957-03-11,1992-02-28,9999-01-01,Senior Staff
12919,Owen,Cooley,1958-01-01,1994-02-15,9999-01-01,Senior Staff
12921,Guther,Gunderson,1957-05-15,1999-10-02,9999-01-01,Senior Staff
12931,Spyrose,Hutton,1961-12-13,1991-03-21,9999-01-01,Senior Staff
12933,Youjian,Kranzdorf,1958-01-02,1986-05-19,9999-01-01,Senior Staff
12935,Shuzo,Sudkamp,1957-12-10,1987-07-01,9999-01-01,Senior Staff
12938,Raimond,Picht,1959-10-10,1991-04-21,9999-01-01,Senior Staff
12943,Kazuhide,Zucker,1963-01-21,1988-12-15,9999-01-01,Senior Staff
12947,Mart,Adachi,1957-06-16,1996-06-29,9999-01-01,Senior Staff
12950,Aiman,Rissanen,1959-05-06,1989-11-29,9999-01-01,Senior Staff
12954,Dinkar,Walston,1964-11-10,1986-05-08,9999-01-01,Senior Staff
12955,Eckart,England,1963-02-10,1993-10-09,9999-01-01,Senior Staff
12958,Kwangjo,Serdy,1960-01-16,1994-01-18,9999-01-01,Senior Staff
12963,Kyoichi,Azevdeo,1962-11-22,1987-06-09,9999-01-01,Senior Staff
12964,Hidefumi,Bennis,1956-06-27,1993-10-24,9999-01-01,Senior Staff
12973,Hairong,Pulkowski,1956-07-07,1987-02-04,9999-01-01,Senior Staff
12985,Yoshimitsu,Hellwagner,1961-01-28,1997-03-29,9999-01-01,Senior Staff
12993,Subhash,Sessa,1962-01-27,1986-08-25,9999-01-01,Senior Staff
12994,Matk,Stiles,1958-08-04,1995-06-18,9999-01-01,Senior Staff
12996,Khalil,Madeira,1964-12-07,1992-08-26,9999-01-01,Senior Staff
12999,Taizo,Koyama,1963-10-13,1993-11-27,9999-01-01,Senior Staff
13005,Gilbert,Kobara,1959-12-26,1986-12-08,9999-01-01,Senior Staff
13007,Yagil,Frolund,1960-08-01,1995-12-05,9999-01-01,Senior Staff
13018,Toshimi,Moehrke,1964-03-14,1987-05-10,9999-01-01,Senior Staff
13020,Shigeichiro,Suppi,1962-06-26,1987-07-06,9999-01-01,Senior Staff
13028,Mayumi,Siksek,1963-08-21,1985-10-28,9999-01-01,Senior Staff
13032,Mohit,Standera,1962-12-12,1987-06-10,9999-01-01,Senior Staff
13035,Waiman,Isaac,1962-07-17,1991-12-31,9999-01-01,Senior Staff
13037,Alagu,Schaad,1957-01-02,1987-02-19,9999-01-01,Senior Staff
13043,Keiichiro,Kobuchi,1958-02-09,1993-02-08,9999-01-01,Senior Staff
13050,Nikolaus,Henders,1960-04-10,1993-05-02,9999-01-01,Senior Staff
13056,Arvind,Zirintsis,1958-04-03,1986-12-04,9999-01-01,Senior Staff
13057,Xiaocheng,Kandlur,1961-10-24,1989-02-17,9999-01-01,Senior Staff
13078,Genki,Suppi,1961-11-15,1991-01-01,9999-01-01,Senior Staff
13088,Arunachalam,Zweizig,1957-04-01,1998-03-30,9999-01-01,Senior Staff
13106,Soenke,Dahlbom,1956-12-28,1995-07-16,9999-01-01,Senior Staff
13107,Shawna,Nanard,1956-11-07,1994-10-26,9999-01-01,Senior Staff
13112,Hiroyasu,Pouyioutas,1960-12-03,1993-06-05,9999-01-01,Senior Staff
13115,Jianhua,Comellas,1964-05-06,1995-08-21,9999-01-01,Senior Staff
13116,Constantino,Sury,1963-01-29,1987-10-25,9999-01-01,Senior Staff
13117,Arve,Masand,1961-02-27,1996-06-08,9999-01-01,Senior Staff
13118,Jaana,Pavlopoulou,1960-03-13,1995-04-13,9999-01-01,Senior Staff
13120,Kerryn,Pews,1956-06-17,1992-11-03,9999-01-01,Senior Staff
13128,Nidapan,Beausoleil,1960-03-24,1994-12-15,9999-01-01,Senior Staff
13129,Martijn,Sigstam,1964-04-15,1997-11-17,9999-01-01,Senior Staff
13154,Shan,Soicher,1963-06-19,1988-07-29,9999-01-01,Senior Staff
13162,Shaw,Goodrum,1964-12-26,1989-05-19,9999-01-01,Senior Staff
13169,Fun,Hasham,1956-08-28,1988-09-10,9999-01-01,Senior Staff
13172,Mountaz,Whittlesey,1959-02-06,1993-09-02,9999-01-01,Senior Staff
13176,Pranas,Thiria,1964-11-28,1990-09-07,9999-01-01,Senior Staff
13180,Kazuhisa,Dechter,1962-05-24,1992-05-04,9999-01-01,Senior Staff
13183,Shaw,Smailagic,1959-03-16,1985-11-23,9999-01-01,Senior Staff
13185,Hyuncheol,Rosca,1960-11-29,1989-02-21,9999-01-01,Senior Staff
13187,Maria,Pusterhofer,1958-07-23,1992-07-26,9999-01-01,Senior Staff
13190,Stepehn,Kowalchuk,1962-11-08,1986-07-17,9999-01-01,Senior Staff
13198,Nevin,McAlpine,1958-12-18,1986-12-21,9999-01-01,Senior Staff
13212,Thodoros,Boyle,1963-08-03,1992-02-05,9999-01-01,Senior Staff
13217,Taiji,Lamparter,1963-07-08,1994-12-16,9999-01-01,Senior Staff
13225,Barton,Hofman,1959-10-14,1992-01-11,9999-01-01,Senior Staff
13228,Masali,Bonifati,1963-11-11,1993-05-22,9999-01-01,Senior Staff
13236,Flemming,Axelband,1961-02-03,1991-12-07,9999-01-01,Senior Staff
13241,Uta,Narahari,1956-02-26,1991-06-20,9999-01-01,Senior Staff
13244,Khosrow,Yoshizawa,1964-10-27,1996-09-02,9999-01-01,Senior Staff
13257,Francoise,Poehlman,1963-06-13,1986-07-12,9999-01-01,Senior Staff
13259,Cheong,Dredge,1959-11-15,1996-05-27,9999-01-01,Senior Staff
13264,Oguz,Hofting,1956-09-02,1990-03-21,9999-01-01,Senior Staff
13268,Munehiro,Yurov,1964-04-29,1992-11-04,9999-01-01,Senior Staff
13280,Gunilla,Cappelletti,1963-05-31,1985-03-30,9999-01-01,Senior Staff
13286,Basem,Smailagic,1958-11-26,1986-11-09,9999-01-01,Senior Staff
13289,Berni,Baer,1962-08-12,1987-09-24,9999-01-01,Senior Staff
13292,Bokyung,Alpin,1962-04-04,1996-08-03,9999-01-01,Senior Staff
13297,Sadok,Toyoshima,1963-07-06,1994-01-19,9999-01-01,Senior Staff
13298,Sasan,Shokrollahi,1960-11-29,1986-11-06,9999-01-01,Senior Staff
13300,Mountaz,Denis,1958-11-06,1987-06-17,9999-01-01,Senior Staff
13304,Hisao,Wixon,1960-11-24,1991-01-23,9999-01-01,Senior Staff
13308,Demin,Melter,1959-12-03,1987-01-19,9999-01-01,Senior Staff
13314,Vasilis,Schlegelmilch,1964-01-23,1993-04-14,9999-01-01,Senior Staff
13326,Mario,Comte,1964-02-14,1996-06-22,9999-01-01,Senior Staff
13339,Mart,Koblitz,1962-03-24,1990-08-24,9999-01-01,Senior Staff
13345,Hatsukazu,Basart,1957-09-07,1990-06-13,9999-01-01,Senior Staff
13348,Leaf,Wiegley,1964-04-25,1989-08-06,9999-01-01,Senior Staff
13364,Shuzo,Andreotta,1962-06-26,1994-03-19,9999-01-01,Senior Staff
13367,Xumin,Swiler,1962-07-14,1987-08-30,9999-01-01,Senior Staff
13370,Nidapan,Macedo,1964-08-22,1990-06-23,9999-01-01,Senior Staff
13380,Shuji,Iisaku,1959-08-04,1989-01-08,9999-01-01,Senior Staff
13383,Richard,Birke,1956-07-02,1996-07-26,9999-01-01,Senior Staff
13391,Jaroslava,Orsini,1963-06-15,1993-10-16,9999-01-01,Senior Staff
13397,Nimmagadda,Wilfing,1964-05-13,1987-06-25,9999-01-01,Senior Staff
13398,Fuqing,Valette,1958-04-14,1986-03-10,9999-01-01,Senior Staff
13403,Toney,Diderrich,1960-02-21,1991-10-31,9999-01-01,Senior Staff
13410,Tremaine,Rebaine,1957-11-19,1989-01-19,9999-01-01,Senior Staff
13411,Yonghong,Himler,1957-08-21,1995-04-28,9999-01-01,Senior Staff
13419,Bouchung,Leivant,1964-11-06,1996-05-25,9999-01-01,Senior Staff
13428,Sanjai,Kalloufi,1963-11-17,1993-10-29,9999-01-01,Senior Staff
13431,Danco,Sidje,1959-11-06,1992-02-14,9999-01-01,Senior Staff
13432,Masadi,Armand,1960-04-24,1995-03-01,9999-01-01,Senior Staff
13434,Subhankar,Leivant,1961-10-11,1987-02-10,9999-01-01,Senior Staff
13447,Yucel,Lortz,1956-08-03,1987-06-07,9999-01-01,Senior Staff
13449,Subhada,Coorg,1961-05-18,1988-04-24,9999-01-01,Senior Staff
13459,Eric,Lupu,1962-04-29,1988-05-20,9999-01-01,Senior Staff
13462,Masasuke,Suwa,1959-09-02,1987-06-11,9999-01-01,Senior Staff
